Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
0,0,BAU,E0_CRU,EXTT_CRU,,,2018.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2019.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2020.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2021.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2022.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2023.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2024.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2025.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2026.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2027.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2028.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2029.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2030.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2031.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2032.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2033.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2034.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2035.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2036.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2037.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2038.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2039.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2040.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2041.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2042.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2043.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2044.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2045.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2046.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2047.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2048.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2049.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,EXTT_CRU,,,2050.0,,,,,,1.0,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2018.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2019.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2020.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2021.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2022.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2023.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2024.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2025.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2026.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2027.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2028.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2029.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2030.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2031.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2032.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2033.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2034.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2035.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2036.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2037.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2038.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2039.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2040.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2041.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2042.0,,,,,1.0,,,,,,,,,,,,,,,,,
0,0,BAU,E0_CRU,T5CRUEXP,,,2043.0,,,,,1.0,,,,,,,,,,,,,,,,,
